data_ref_corpus_2025,data_ref_pascoa_2026,data_ref_maio_2026,data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,buscas_corpus_2025,buscas_pascoa_2026,buscas_maio_2026,buscas_corpus_2026,pax_atual,capacidade_atual,vagas_restantes,ocupacao_atual,lf_corpus_2025,lf_pascoa_2026,lf_maio_2026,lf_atual,ratio_lf_corpus_2025,ratio_lf_pascoa_2026,ratio_lf_maio_2026,price_cc,tkm_corpus_2025,tkm_pascoa_2026,tkm_maio_2026,tkm_atual,mult_atual_aplicado,data_atualizacao,preco_cenario_atual,mult_flutuacao,preco_flutuacao,preco_maximo_feriado
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-UDI,UDI-SAO,semi leito,NOITE,412.0,133.0,189.0,492.0,15.0,40.0,25.0,0.375,0.2596,0.2946,0.1933,0.2931,1.1287,0.9949,1.5158,184.41309090909087,118.21,138.475,161.185,96.63,1.059049342105264,,126.9,0.95,120.56,301.0
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-VIX,SAO-VIX,leito,NOITE,252.0,96.0,239.0,287.0,15.0,43.0,28.0,0.3488,0.1711,0.3629,0.3583,0.2997,1.7517,0.8257,0.8363,231.29,205.94500000000002,174.82999999999998,216.18,167.17,1.0,,206.9,1.1550198399999998,238.97,704.45
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-VIX,VIX-SAO,leito,NOITE,361.0,137.0,171.0,318.0,11.0,43.0,32.0,0.2558,0.1725,0.3009,0.3828,0.2074,1.2026,0.6895,0.5419,228.94999999999996,205.94500000000002,174.82999999999998,216.18,183.99,1.0,,236.9,1.1549999999999998,273.62,704.45
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BAT-SAO,BAT-SAO,semi leito,TARDE,221.0,55.0,68.0,180.0,7.0,46.0,39.0,0.1522,0.1355,0.2108,0.3427,0.0949,0.7005,0.4502,0.277,241.45,77.82,,,56.9,1.0,,136.9,1.0,136.9,252.3
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-DTI,BHZ-DTI,semi leito,TARDE,254.0,44.0,55.0,186.0,,,,0.0,0.2223,0.0,0.0526,0.1376,0.619,,2.616,177.6,66.33666666666666,,,,1.0504575351213292,,115.9,1.0,115.9,189.44
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-DTI,DTI-BHZ,semi leito,TARDE,156.0,72.0,78.0,133.0,7.0,42.0,35.0,0.1667,0.2047,0.0,0.2888,0.1154,0.5639,,0.3998,157.0325,66.33666666666666,,,59.04,1.0531,,115.9,0.9999999999609376,115.9,189.44
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-IPA,BHZ-IPA,semi leito,TARDE,220.0,85.0,189.0,196.0,8.0,42.0,34.0,0.1905,0.1135,0.0634,0.0804,0.1009,0.8888,1.591,1.2547,133.35,62.928,57.43,65.61,60.65,1.0,,80.9,1.0,80.9,154.7
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-IPA,IPA-BHZ,semi leito,TARDE,193.0,145.0,186.0,212.0,5.0,42.0,37.0,0.119,0.1423,0.1972,0.1591,0.0524,0.3681,0.2657,0.3293,130.27749999999997,62.928,57.43,65.61,60.7,1.0,,110.9,0.9499999999999998,105.35,154.7
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-MCL,BHZ-MCL,semi leito,TARDE,367.0,108.0,146.0,226.0,7.0,64.0,57.0,0.1094,0.2709,0.0671,0.1471,0.0829,0.306,1.2359,0.5637,160.12625,,,,81.47,1.0,,120.9,1.07,129.36,189.9
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-MCL,MCL-BHZ,semi leito,TARDE,275.0,171.0,351.0,382.0,15.0,64.0,49.0,0.2344,0.166,0.2057,0.3352,0.2258,1.3607,1.0981,0.6736,143.56599999999997,,,,80.43,1.0,,126.9,1.07,135.78,189.9
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-RIO,RIO-BHZ,semi leito,TARDE,999.0,612.0,961.0,842.0,8.0,45.0,37.0,0.1778,0.2585,0.392,0.222,0.1729,0.6688,0.441,0.7789,169.99,,,,70.27,1.0,,95.9,1.05,100.7,305.52
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BHZ-SJK,SJK-BHZ,semi leito,TARDE,146.0,64.0,95.0,100.0,10.0,45.0,35.0,0.2222,0.2205,0.5332,0.5375,0.1889,0.8567,0.3543,0.3515,162.99,142.47,,,127.9,1.0,,123.9,0.96,118.94,531.72
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BRU-SAO,BRU-SAO,semi leito,TARDE,208.0,109.0,107.0,167.0,,,,0.0,0.2175,0.2013,0.1624,0.0207,0.095,0.1026,0.1272,164.53447368421055,,,,,1.0,,83.9,0.9000000243090235,75.51,143.62
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,BRU-SAO,SAO-BRU,semi leito,TARDE,225.0,135.0,112.0,148.0,6.0,46.0,40.0,0.1304,0.2008,0.0,0.0,0.1255,0.6249,,,171.8480769230769,,,,66.23,1.0535311224489803,,88.9,1.0,88.9,143.62
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CAB-JDF,CAB-JDF,semi leito,TARDE,77.0,71.0,136.0,80.0,4.0,46.0,42.0,0.087,0.0751,0.0,0.0,0.0855,1.1387,,,187.80000000000004,34.9,,,55.9,1.0,,68.9,1.0,68.9,154.16
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CAB-JDF,JDF-CAB,semi leito,TARDE,132.0,102.0,78.0,149.0,8.0,46.0,38.0,0.1739,0.1659,0.0,0.0,0.1021,0.6155,,,153.14,34.9,,,45.9,1.2023525641025632,,91.9,0.95,87.31,154.16
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CAB-RIO,CAB-RIO,semi leito,TARDE,159.0,79.0,181.0,172.0,1.0,46.0,45.0,0.0217,0.2345,0.2028,0.2974,0.02,0.0853,0.0986,0.0672,83.13882352941178,30.903333333333336,42.39,52.26,36.9,1.0,,45.9,0.9024999999995956,41.42,105.57
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CGR-SAO,CGR-SAO,semi leito,TARDE,263.0,205.0,304.0,399.0,9.0,60.0,51.0,0.15,0.0952,0.2291,0.5216,0.15,1.5751,0.6546,0.2876,333.59999999999997,164.69666666666666,136.44,,148.68,1.0,,157.9,0.96,151.58,431.29
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CGR-SAO,SAO-CGR,semi leito,TARDE,171.0,208.0,391.0,269.0,26.0,120.0,94.0,0.2167,0.2454,0.3139,0.5667,0.1855,0.7561,0.5911,0.3274,315.15000000000003,164.69666666666666,136.44,,151.25,1.124294554455446,,168.9,1.0,168.9,431.29
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CMP-SAO,CMP-SAO,semi leito,TARDE,413.0,389.0,408.0,328.0,28.0,231.0,203.0,0.1212,0.148,0.1057,0.0838,0.0908,0.6136,0.8598,1.0843,55.524999999999984,27.8125,27.795,26.25,21.61,1.081556303778527,,43.9,1.0,43.9,41.8
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CMP-SAO,SAO-CMP,semi leito,TARDE,396.0,300.0,505.0,277.0,14.0,138.0,124.0,0.1014,0.2092,0.0688,0.1278,0.0934,0.4464,1.3565,0.7306,54.75898876404496,27.8125,27.795,26.25,20.61,1.0059586526181359,,38.9,1.0,38.9,41.8
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CMP-SJK,CMP-SJK,semi leito,TARDE,15.0,15.0,19.0,4.0,5.0,46.0,41.0,0.1087,0.0949,0.0617,0.0723,0.0578,0.6093,0.9372,0.7995,86.7,30.751666666666665,,38.18,32.9,1.0,,41.9,1.0,41.9,83.0
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,CRG-SAO,CRG-SAO,semi leito,TARDE,152.0,114.0,209.0,145.0,7.0,42.0,35.0,0.1667,0.0269,0.2256,0.1166,0.1389,5.1619,0.6156,1.1908,98.5,39.035,41.36,42.52,45.19,1.0,,43.9,1.05,46.1,164.71
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,GVS-SAO,GVS-SAO,semi leito,TARDE,135.0,26.0,52.0,96.0,20.0,60.0,40.0,0.3333,0.2612,0.0,0.0,0.2245,0.8594,,,242.10666666666668,,,,127.5,1.0,,150.9,0.98,147.88,419.4
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,MCL-RIO,MCL-RIO,semi leito,TARDE,69.0,24.0,20.0,44.0,13.0,60.0,47.0,0.2167,0.143,0.0,0.0,0.1289,0.9013,,,,119.775,,,124.9,1.0,,220.9,0.9500000007811472,209.86,441.0
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,MCL-SAO,MCL-SAO,semi leito,TARDE,69.0,67.0,86.0,143.0,33.0,60.0,27.0,0.55,0.3005,0.2692,0.3792,0.3666,1.2198,1.362,0.9667,287.34368421052625,134.415,133.73,152.65499999999997,125.93,1.0,,158.9,1.1548687499999999,183.51,413.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,MCL-SAO,SAO-MCL,semi leito,TARDE,217.0,51.0,164.0,174.0,11.0,64.0,53.0,0.1719,0.3215,0.368,0.438,0.1429,0.4444,0.3882,0.3262,235.17052631578946,134.415,133.73,152.65499999999997,133.08,1.0492420560747664,,158.9,0.99,157.31,413.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,PNV-SAO,PNV-SAO,semi leito,TARDE,30.0,12.0,55.0,36.0,31.0,45.0,14.0,0.6889,0.3804,0.0,0.3111,0.5629,1.4798,,1.8095,299.9,150.40666666666667,,149.79,130.38,1.0,,159.9,1.5,239.85,421.8
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,RAO-RIO,RAO-RIO,semi leito,TARDE,295.0,106.0,214.0,290.0,25.0,53.0,28.0,0.4717,0.4252,0.0,0.0,0.4129,0.9711,,,233.48,152.1,,,140.06,1.0,,174.9,1.0,174.9,359.66
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,RAO-SAO,RAO-SAO,semi leito,TARDE,974.0,529.0,868.0,1012.0,9.0,46.0,37.0,0.1957,0.2138,0.3438,0.2256,0.1721,0.805,0.5006,0.763,166.796,61.95749999999999,73.44,73.26,67.34,1.0,,90.9,1.0,90.9,148.52
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,RAO-SAO,SAO-RAO,semi leito,TARDE,727.0,342.0,673.0,646.0,13.0,53.0,40.0,0.2453,0.1817,0.253,0.3695,0.154,0.8478,0.6089,0.4168,177.52437500000002,61.95749999999999,73.44,73.26,55.9,1.0,,85.9,1.0,85.9,148.52
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,RIO-SAO,RIO-SAO,semi leito,TARDE,3626.0,1017.0,1762.0,2703.0,21.0,112.0,91.0,0.1875,0.2877,0.3581,0.4155,0.1841,0.64,0.5142,0.4431,111.54692307692297,82.8425,90.43,113.45,76.47,1.0,,89.9,1.0,89.9,264.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,RIO-SAO,SAO-RIO,leito,TARDE,4192.0,1166.0,3016.0,3119.0,,,,0.0,0.1976,0.0267,0.1116,0.1332,0.6738,4.9968,1.1931,127.96666666666657,82.8425,90.43,113.45,,1.0,,134.9,1.0,134.9,264.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-SJK,SAO-SJK,semi leito,TARDE,182.0,133.0,229.0,112.0,3.0,42.0,39.0,0.0714,0.1625,0.2101,0.1295,0.0675,0.4151,0.321,0.5209,51.829411764705874,27.158333333333335,29.145,30.37,19.9,1.040497126436781,,34.9,1.0,34.9,55.2
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-SJK,SJK-SAO,semi leito,TARDE,138.0,155.0,242.0,133.0,,,,0.0,0.1377,0.1684,0.1087,0.042,0.3051,0.2495,0.3865,45.50499999999999,27.158333333333335,29.145,30.37,,1.0,,30.9,1.0,30.9,55.2
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-SJP,SAO-SJP,semi leito,TARDE,525.0,246.0,444.0,378.0,5.0,87.0,82.0,0.0575,0.1193,0.2,0.2085,0.0546,0.4578,0.2731,0.262,191.975,68.794,70.07,87.27,72.9,1.0,,98.9,1.0,98.9,177.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-SJP,SJP-SAO,semi leito,TARDE,624.0,337.0,284.0,699.0,5.0,42.0,37.0,0.119,0.0865,0.229,0.1694,0.1083,1.2525,0.4731,0.6395,194.56642857142853,68.794,70.07,87.27,74.9,1.0012287234042554,,104.9,1.0,104.9,177.6
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-VIX,SAO-VIX,semi leito,TARDE,252.0,96.0,239.0,287.0,16.0,46.0,30.0,0.3478,0.2081,0.3185,0.2115,0.2817,1.3537,0.8844,1.3315,273.74625000000003,174.642,143.99,150.60000000000002,165.9,1.0,,155.9,1.2069894202734375,188.17,704.45
2025-06-20,2026-04-04,2026-05-02,2026-06-05,6,8,SAO-VIX,VIX-SAO,semi leito,TARDE,361.0,137.0,171.0,318.0,22.0,46.0,24.0,0.4783,0.2087,0.274,0.2868,0.4113,1.9705,1.501,1.4341,264.4541666666667,174.642,143.99,150.60000000000002,208.49,1.0,,172.9,1.2584,217.58,704.45
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,464.0,361.0,363.0,423.0,5.0,47.0,42.0,0.1064,0.0935,0.1038,0.0296,0.0725,0.7754,0.6991,2.4468,55.98750000000001,26.69333333333333,22.18,21.9,18.1,1.0,,27.9,1.0,27.9,41.8
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,784.0,491.0,783.0,713.0,19.0,53.0,34.0,0.3585,0.3283,0.2256,0.2693,0.3129,0.953,1.387,1.1619,167.114,,64.28,71.45,81.9,1.0,,90.9,1.0,90.9,148.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,464.0,310.0,600.0,465.0,,,,0.0,0.2758,0.1926,0.1698,0.1698,0.6158,0.8818,1.0,168.655,,64.28,71.45,,1.0,,90.9,1.1025,100.22,148.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RIO-SAO,RIO-SAO,leito,MADRUGADA,2760.0,949.0,1636.0,2137.0,,,,0.0,0.4499,0.1,0.0698,0.0,0.0,0.0,0.0,112.76124999999995,126.47333333333331,111.76,113.96,,1.0507000000000002,,149.9,0.8500003649483417,127.42,264.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RIO-SAO,SAO-RIO,semi leito,MADRUGADA,1878.0,1078.0,2885.0,1563.0,20.0,56.0,36.0,0.3571,0.3383,0.0536,0.4167,0.35,1.0345,6.533,0.84,112.72879999999992,126.47333333333331,111.76,113.96,103.9,1.0211138636363644,,117.9,1.15,135.59,264.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BAT-SAO,BAT-SAO,semi leito,MANHA,158.0,55.0,59.0,122.0,4.0,45.0,41.0,0.0889,0.2785,0.1685,0.2983,0.0508,0.1823,0.3014,0.1703,199.27499999999998,82.675,75.835,91.455,63.9,1.2513159999999999,,146.9,0.95,139.56,252.3
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BAT-SAO,SAO-BAT,semi leito,MANHA,101.0,70.0,60.0,102.0,12.0,45.0,33.0,0.2667,0.1594,0.2007,0.1978,0.2294,1.4395,1.1429,1.1597,223.72500000000002,82.675,75.835,91.455,79.48,1.0,,116.9,1.1025,128.88,252.3
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-DTI,BHZ-DTI,semi leito,MANHA,126.0,42.0,52.0,73.0,6.0,46.0,40.0,0.1304,0.2778,0.0,0.0526,0.1114,0.4012,,2.1185,177.87,59.82833333333334,,76.03999999999999,65.57,1.0003020186335398,,104.9,1.0,104.9,189.44
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-DTI,DTI-BHZ,semi leito,MANHA,71.0,63.0,72.0,86.0,7.0,46.0,39.0,0.1522,0.1969,0.0,0.2888,0.138,0.7006,,0.4778,148.79857142857142,59.82833333333334,,76.03999999999999,65.9,1.0,,99.9,1.0,99.9,189.44
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-IPA,BHZ-IPA,semi leito,MANHA,107.0,78.0,177.0,156.0,8.0,42.0,34.0,0.1905,0.1607,0.0579,0.0806,0.0894,0.5564,1.5439,1.1087,133.73199999999997,58.7975,56.11,68.53,54.02,1.0,,72.9,1.0,72.9,154.7
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-IPA,IPA-BHZ,semi leito,MANHA,139.0,138.0,167.0,170.0,12.0,42.0,30.0,0.2857,0.2168,0.1709,0.2634,0.1313,0.6059,0.7684,0.4986,129.79999999999998,58.7975,56.11,68.53,63.15,1.173303167420812,,85.9,1.0,85.9,154.7
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-MCL,BHZ-MCL,semi leito,MANHA,200.0,98.0,139.0,163.0,6.0,64.0,58.0,0.0938,0.2562,0.0287,0.0536,0.0938,0.3659,3.265,1.75,188.81999999999996,90.13333333333334,73.305,94.96,79.57,1.1390000000000007,,98.9,1.0,98.9,189.9
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-MCL,MCL-BHZ,semi leito,MANHA,225.0,159.0,326.0,223.0,6.0,64.0,58.0,0.0938,0.1422,0.1168,0.3264,0.0938,0.6591,0.8025,0.2872,183.37,90.13333333333334,73.305,94.96,88.73,1.2962142857142864,,112.9,0.95,107.26,189.9
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-RIO,BHZ-RIO,semi leito,MANHA,661.0,466.0,771.0,624.0,13.0,60.0,47.0,0.2167,0.4975,0.2349,0.1627,0.1753,0.3525,0.7463,1.078,111.65166666666667,103.84333333333335,95.50999999999999,92.765,75.9,1.0697045215311005,,102.9,0.9999937499999999,102.9,305.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-RIO,RIO-BHZ,semi leito,MANHA,1186.0,572.0,897.0,1259.0,8.0,60.0,52.0,0.1333,0.2015,0.2046,0.1842,0.1273,0.6318,0.6222,0.6912,109.98999999999998,103.84333333333335,95.50999999999999,92.765,100.52,1.4417568707482993,,131.9,1.0,131.9,305.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CAB-RIO,CAB-RIO,semi leito,MANHA,221.0,71.0,166.0,152.0,11.0,46.0,35.0,0.2391,0.3801,0.1314,0.3119,0.2161,0.5686,1.6447,0.693,85.18653846153848,36.196666666666665,39.76,46.995000000000005,35.81,1.044719696969696,,53.9,1.05,56.6,105.57
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CAB-RIO,RIO-CAB,semi leito,MANHA,154.0,119.0,101.0,98.0,6.0,92.0,86.0,0.0652,0.3114,0.0935,0.2144,0.0549,0.1765,0.5876,0.2562,89.38499999999999,36.196666666666665,39.76,46.995000000000005,33.73,1.0,,53.9,0.8550000001215451,46.08,105.57
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CDG-RIO,CDG-RIO,semi leito,MANHA,171.0,165.0,208.0,152.0,14.0,46.0,32.0,0.3043,0.5904,0.4084,0.455,0.3028,0.5129,0.7414,0.6655,138.04,52.82999999999999,58.96,70.86,61.61,1.0,,80.9,1.2075,97.69,199.5
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CDG-RIO,RIO-CDG,semi leito,MANHA,172.0,64.0,111.0,156.0,15.0,46.0,31.0,0.3261,0.2622,0.171,0.1957,0.3128,1.1928,1.8297,1.5988,141.79142857142858,52.82999999999999,58.96,70.86,62.57,1.0,,80.9,1.2584010624609374,101.8,199.5
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CMP-SAO,CMP-SAO,semi leito,MANHA,464.0,361.0,363.0,423.0,27.0,184.0,157.0,0.1467,0.1919,0.0941,0.2002,0.1216,0.634,1.2929,0.6075,55.50923913043478,25.924,24.915,25.835,20.34,1.0056896551724137,,36.9,1.0,36.9,41.8
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CMP-SAO,SAO-CMP,semi leito,MANHA,373.0,280.0,461.0,315.0,13.0,185.0,172.0,0.0703,0.1075,0.1062,0.1135,0.059,0.5486,0.5549,0.5193,54.17096774193548,25.924,24.915,25.835,18.44,1.0,,35.9,1.0,35.9,41.8
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CMP-SJK,SJK-CMP,semi leito,MANHA,15.0,25.0,7.0,4.0,4.0,46.0,42.0,0.087,0.1157,0.0872,0.1141,0.0427,0.3693,0.4899,0.3745,78.08749999999999,33.20666666666667,32.47,32.42,30.9,1.0,,41.9,1.0,41.9,83.0
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CRG-SAO,CRG-SAO,semi leito,MANHA,133.0,103.0,183.0,146.0,,,,0.0,0.189,0.1111,0.1683,0.1068,0.5652,0.9616,0.6345,98.5,61.44666666666666,44.87,43.11,,1.2472641093474426,,54.9,1.0,54.9,164.71
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,CRG-SAO,SAO-CRG,semi leito,MANHA,111.0,248.0,257.0,103.0,1.0,42.0,41.0,0.0238,0.2406,0.1606,0.2004,0.0801,0.3332,0.4991,0.3999,103.25,61.44666666666666,44.87,43.11,57.9,1.0,,52.9,0.9499999999999998,50.25,164.71
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,MCE-RIO,MCE-RIO,semi leito,MANHA,111.0,67.0,75.0,104.0,24.0,46.0,22.0,0.5217,0.3,0.3834,0.308,0.4755,1.5853,1.2404,1.5441,,48.60333333333333,52.2,46.02,42.32,1.1057416666666664,,55.9,1.3106396793301214,73.26,86.43
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,MCE-RIO,RIO-MCE,semi leito,MANHA,62.0,87.0,48.0,70.0,11.0,44.0,33.0,0.25,0.1759,0.3365,0.2221,0.2334,1.3271,0.6936,1.0506,,48.60333333333333,52.2,46.02,39.72,1.2897631578947366,,64.9,1.05,68.15,86.43
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RAO-SAO,RAO-SAO,semi leito,MANHA,784.0,491.0,783.0,713.0,46.0,138.0,92.0,0.3333,0.303,0.1767,0.1666,0.2692,0.8884,1.5236,1.6153,159.645,62.82000000000001,47.739999999999995,52.055,65.77,1.1281,2026-05-21 21:27:11.648087,96.9,1.1548687499999999,111.91,148.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RAO-SAO,SAO-RAO,semi leito,MANHA,464.0,310.0,600.0,465.0,18.0,140.0,122.0,0.1286,0.2083,0.0694,0.1959,0.0987,0.4738,1.4218,0.504,171.29333333333338,62.82000000000001,47.739999999999995,52.055,63.4,1.163,2026-05-21 21:27:11.648087,99.9,1.0,99.9,148.52
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RIO-SAO,RIO-SAO,semi leito,MANHA,2760.0,949.0,1636.0,2137.0,17.0,58.0,41.0,0.2931,0.2865,0.1914,0.4241,0.2546,0.8887,1.3307,0.6004,119.38851851851844,107.76333333333334,89.21000000000001,111.68,75.43,1.1456471367096999,,97.9,1.0,97.9,264.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,RIO-SAO,SAO-RIO,semi leito,MANHA,1878.0,1078.0,2885.0,1563.0,22.0,56.0,34.0,0.3929,0.3198,0.2045,0.3961,0.1982,0.6196,0.9689,0.5003,114.60528301886775,107.76333333333334,89.21000000000001,111.68,67.58,1.1688311688311699,,99.9,1.0,99.9,264.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,SAO-SJK,SAO-SJK,semi leito,MANHA,191.0,122.0,199.0,138.0,3.0,42.0,39.0,0.0714,0.1746,0.1504,0.0985,0.1088,0.6231,0.7235,1.1044,51.924999999999976,28.4,26.439999999999998,26.265,18.9,1.0,,32.9,1.0,32.9,55.2
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,SAO-SJK,SJK-SAO,semi leito,MANHA,203.0,138.0,205.0,166.0,6.0,42.0,36.0,0.1429,0.0978,0.1134,0.1826,0.1778,1.8189,1.5685,0.974,46.025000000000034,28.4,26.439999999999998,26.265,20.07,1.0673076923076925,,32.9,1.0,32.9,55.2
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,SAO-SJP,SAO-SJP,semi leito,MANHA,339.0,236.0,415.0,335.0,13.0,44.0,31.0,0.2955,0.2133,0.0485,0.1839,0.2413,1.1312,4.979,1.3126,169.35555555555553,75.35166666666667,73.01,78.47999999999999,67.28,1.0888196338137945,,102.9,1.05,108.05,177.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,SAO-SJP,SJP-SAO,semi leito,MANHA,395.0,322.0,261.0,407.0,30.0,88.0,58.0,0.3409,0.2377,0.2059,0.1216,0.3104,1.3061,1.5076,2.5534,170.865,75.35166666666667,73.01,78.47999999999999,81.83,1.1677,2026-05-21 21:27:11.648087,109.9,1.1548687499999999,126.92,177.6
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,ARB-SAO,ARB-SAO,semi leito,NOITE,231.0,80.0,104.0,174.0,15.0,60.0,45.0,0.25,0.2502,0.3948,0.2313,0.3104,1.2406,0.7862,1.3421,192.3846153846154,114.04833333333333,111.07000000000001,107.17,155.57,1.303763700564971,,152.9,1.1548687499999999,176.58,317.4
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,ARB-SAO,SAO-ARB,semi leito,NOITE,160.0,53.0,163.0,109.0,11.0,60.0,49.0,0.1833,0.2428,0.0799,0.2114,0.1911,0.7869,2.3901,0.904,187.8421052631579,114.04833333333333,111.07000000000001,107.17,109.35,1.0540421875000001,,117.9,1.0,117.9,317.4
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-BSB,BHZ-BSB,leito,NOITE,166.0,139.0,141.0,245.0,12.0,45.0,33.0,0.2667,0.1301,0.3758,0.2647,0.2667,2.05,0.7096,1.0074,209.82736842105265,,,,150.48,1.2034148996655494,,163.9,1.23,201.6,428.62
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-BSB,BSB-BHZ,leito,NOITE,206.0,118.0,218.0,335.0,18.0,45.0,27.0,0.4,0.2033,0.4625,0.2642,0.4,1.968,0.8649,1.5142,211.77999999999997,,,,184.01,1.3138364363636332,,178.9,1.3596000000000001,243.23,428.62
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-CAB,BHZ-CAB,semi leito,NOITE,229.0,603.0,303.0,369.0,25.0,164.0,139.0,0.1524,0.2394,0.6654,0.3995,0.1474,0.6158,0.2215,0.369,184.23714285714283,101.20333333333333,186.575,174.39499999999998,132.1,1.0383526594223649,,149.9,0.91,136.41,496.32
2025-06-21,2026-04-04,2026-05-02,2026-06-06,7,9,BHZ-CAB,CAB-BHZ,semi leito,NOITE,739.0,354.0,504.0,920.0,66.0,164.0,98.0,0.4024,0.453,0.7313,0.4183,0.4074,0.8993,0.5571,0.9739,256.28333333333336,101.20333333333333,186.575,174.39499999999998,172.96,0.9006,2026-05-28 14:11:14.049953,135.9,1.1666666666666667,158.55,496.32
